CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
False,41.0,False,1230.0,0.0,301.0,43.0,1023.0,False,False,True,False,False,True,13.0,False,False,False,False,True,False,False,False,False,True,False
False,16.0,False,915.0,0.0,221.0,234.0,0.0,False,False,True,False,False,True,13.0,False,False,False,False,True,False,False,False,False,True,False
True,42.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,13.0,False,False,False,False,True,False,False,False,False,True,False
False,20.0,False,1406.0,0.0,0.0,11.0,0.0,False,False,True,False,False,True,41.0,False,False,False,False,False,True,False,False,False,True,False
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,41.0,False,False,False,False,False,True,False,False,False,True,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,14.0,False,False,False,False,True,False,False,False,False,True,True
False,21.0,False,0.0,2.0,665.0,0.0,9.0,True,False,False,False,False,True,35.0,False,False,False,False,False,False,True,False,False,True,False
False,32.0,True,181.0,0.0,5.0,1634.0,0.0,False,False,True,False,False,True,42.0,False,False,False,False,False,True,False,False,False,True,False
True,58.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,38.0,False,False,False,False,False,False,True,False,True,False,True
False,24.0,False,4.0,7.0,0.0,713.0,79.0,True,False,False,False,False,True,43.0,False,False,False,False,False,True,False,False,False,True,False
False,30.0,False,85.0,0.0,1.0,1720.0,0.0,False,False,True,False,False,True,44.0,False,False,False,False,False,True,False,False,False,True,False
True,27.0,False,0.0,,0.0,0.0,0.0,True,False,False,False,True,False,36.0,False,False,False,False,False,False,True,False,False,True,False
False,32.0,False,56.0,0.0,256.0,1438.0,0.0,False,False,True,False,False,True,45.0,False,False,False,False,False,True,False,False,False,True,False
False,43.0,False,,888.0,0.0,0.0,0.0,True,False,False,False,False,True,50.0,False,False,False,False,False,True,False,False,True,False,False
True,42.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,11.0,False,True,False,False,False,False,False,False,True,False,True
False,37.0,False,637.0,0.0,0.0,92.0,319.0,False,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,52.0,False,False,False,False,False,True,False,False,True,False,True
True,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,False,True,False,True,False,False,11.0,False,False,False,False,True,False,False,False,True,False,False
False,18.0,False,313.0,1.0,691.0,283.0,0.0,False,False,False,False,False,True,46.0,False,False,False,False,False,True,False,False,False,True,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,37.0,False,False,False,False,False,False,True,False,False,True,False
True,43.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
True,14.0,,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,47.0,False,False,False,False,False,True,False,False,False,True,True
False,46.0,False,0.0,3571.0,0.0,0.0,7.0,False,True,False,True,False,False,6.0,False,False,True,False,False,False,False,False,True,False,True
False,33.0,False,0.0,86.0,796.0,584.0,10912.0,False,True,False,False,False,True,6.0,False,False,True,False,False,False,False,False,True,False,False
False,21.0,False,2947.0,0.0,287.0,27.0,0.0,False,False,True,False,False,True,8.0,False,False,False,True,False,False,False,False,True,False,False
False,33.0,False,0.0,1.0,0.0,8620.0,1063.0,False,True,False,False,False,True,10.0,False,False,True,False,False,False,False,False,False,True,False
True,47.0,False,,0.0,0.0,0.0,0.0,True,False,False,False,True,False,38.0,False,False,False,False,False,False,True,False,False,True,False
True,54.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,11.0,False,False,True,False,False,False,False,False,False,True,True
False,30.0,False,335.0,695.0,541.0,0.0,0.0,True,False,False,False,False,True,53.0,False,False,False,False,False,True,False,False,True,False,False
False,29.0,False,272.0,615.0,0.0,0.0,1.0,True,False,False,False,False,True,42.0,False,False,False,False,False,False,True,False,True,False,False
False,21.0,False,702.0,172.0,408.0,2.0,6.0,True,False,False,False,False,True,54.0,False,False,False,False,False,True,False,False,True,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,3.0,True,False,False,False,False,False,False,False,False,True,True
False,21.0,False,1664.0,0.0,,0.0,0.0,False,False,True,True,False,False,49.0,False,False,False,False,False,True,False,False,False,True,False
True,60.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,49.0,False,False,False,False,False,True,False,False,False,True,True
False,22.0,False,0.0,0.0,313.0,299.0,92.0,True,False,False,False,False,True,50.0,False,False,False,False,False,True,False,False,False,True,False
False,26.0,False,0.0,4810.0,0.0,981.0,2054.0,False,True,False,False,False,True,16.0,False,False,False,False,True,False,False,False,False,True,False
False,26.0,False,66.0,29.0,0.0,0.0,803.0,True,False,False,False,False,True,56.0,False,False,False,False,False,True,False,False,True,False,False
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,43.0,False,False,False,False,False,False,True,False,True,False,True
True,39.0,False,0.0,0.0,0.0,,0.0,False,True,False,False,False,True,8.0,False,False,False,True,False,False,False,False,False,True,True
False,13.0,False,118.0,0.0,0.0,754.0,1.0,True,False,False,False,False,True,51.0,False,False,False,False,False,True,False,False,False,True,False
False,47.0,False,0.0,231.0,592.0,0.0,0.0,True,False,False,True,False,False,52.0,False,False,False,False,False,True,False,False,False,True,True
False,63.0,False,0.0,25.0,128.0,0.0,1240.0,True,False,False,False,False,True,59.0,False,False,False,False,False,True,False,False,True,False,False
True,,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,9.0,False,False,False,True,False,False,False,False,False,True,True
False,50.0,False,44.0,2390.0,0.0,53.0,0.0,True,False,False,True,False,False,61.0,False,False,False,False,False,True,False,False,True,False,True
False,35.0,False,0.0,0.0,0.0,888.0,,True,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False
False,45.0,False,0.0,97.0,0.0,14.0,333.0,True,False,False,False,False,True,45.0,False,False,False,False,False,False,True,False,True,False,False
False,19.0,False,0.0,0.0,2078.0,0.0,0.0,True,False,False,False,False,True,63.0,False,False,False,False,False,True,False,False,True,False,True
False,21.0,False,0.0,918.0,0.0,0.0,0.0,True,False,False,False,False,True,54.0,False,False,False,False,False,True,False,False,False,True,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,46.0,False,False,False,False,False,False,True,False,True,False,True
False,22.0,False,146.0,654.0,1.0,0.0,2.0,True,False,False,False,False,True,64.0,False,False,False,False,False,True,False,False,True,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,16.0,False,False,False,False,True,False,False,False,True,False,True
True,42.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,16.0,False,False,False,False,True,False,False,False,True,False,True
False,57.0,False,3.0,1281.0,29.0,162.0,13.0,True,False,False,True,False,False,65.0,False,False,False,False,False,True,False,False,True,False,False
True,39.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,,False,False,False,False,False,False,False,False,False,False,True
False,28.0,False,0.0,587.0,32.0,6.0,1460.0,False,True,False,False,False,True,12.0,False,True,False,False,False,False,False,False,True,False,False
False,19.0,False,0.0,0.0,0.0,0.0,828.0,True,False,False,True,False,False,55.0,False,False,False,False,False,True,False,False,False,True,False
True,19.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,12.0,False,False,True,False,False,False,False,False,False,True,True
False,26.0,False,0.0,4458.0,0.0,1157.0,262.0,False,True,False,True,False,False,7.0,False,True,False,False,False,False,False,False,False,True,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,7.0,False,True,False,False,False,False,False,False,False,True,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,7.0,False,True,False,False,False,False,False,False,False,True,True
False,9.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,7.0,False,True,False,False,False,False,False,False,False,True,True
False,40.0,False,0.0,6500.0,88.0,1090.0,0.0,False,True,False,False,False,True,10.0,False,False,False,True,False,False,False,False,False,True,True
True,50.0,False,0.0,0.0,0.0,,0.0,False,True,False,False,False,True,8.0,False,True,False,False,False,False,False,False,False,True,True
False,24.0,False,90.0,2.0,1324.0,17.0,0.0,True,False,False,False,False,True,47.0,False,False,False,False,False,False,True,False,True,False,True
True,57.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,3.0,True,False,False,False,False,False,False,False,True,False,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False
False,23.0,False,0.0,0.0,15.0,0.0,1370.0,True,False,False,False,False,True,67.0,False,False,False,False,False,True,False,False,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,41.0,False,False,False,False,False,False,True,False,False,True,True
False,28.0,False,0.0,422.0,0.0,1851.0,5166.0,False,True,False,False,False,True,18.0,False,False,False,False,True,False,False,False,False,True,False
False,23.0,False,0.0,584.0,0.0,20.0,2469.0,False,True,False,True,False,False,7.0,False,False,True,False,False,False,False,False,True,False,False
False,23.0,False,368.0,175.0,259.0,1.0,101.0,True,False,False,False,False,True,19.0,False,False,False,False,True,False,False,False,False,True,False
False,18.0,False,0.0,0.0,1359.0,0.0,0.0,True,False,False,False,False,True,59.0,False,False,False,False,False,True,False,False,False,True,True
False,18.0,False,1194.0,0.0,157.0,6.0,0.0,True,False,False,False,False,True,60.0,False,False,False,False,False,True,False,False,False,True,False
False,67.0,False,,230.0,0.0,4476.0,241.0,False,True,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False
False,60.0,False,7.0,540.0,1.0,0.0,4.0,True,False,False,False,True,False,68.0,False,False,False,False,False,True,False,False,True,False,True
True,,False,0.0,0.0,,0.0,0.0,True,False,False,True,False,False,50.0,False,False,False,False,False,False,True,False,True,False,True
False,49.0,False,331.0,0.0,0.0,318.0,0.0,True,False,False,True,False,False,68.0,False,False,False,False,False,True,False,False,True,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,50.0,False,False,False,False,False,False,True,False,True,False,True
False,26.0,False,386.0,0.0,74.0,0.0,1330.0,True,False,False,True,False,False,51.0,False,False,False,False,False,False,True,False,True,False,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,42.0,False,False,False,False,False,False,True,False,False,True,True
False,24.0,False,0.0,2628.0,,170.0,0.0,False,True,False,False,False,True,9.0,False,True,False,False,False,False,False,False,False,True,True
True,20.0,False,0.0,0.0,0.0,0.0,,False,True,False,False,False,True,9.0,False,True,False,False,False,False,False,False,False,True,True
False,18.0,False,0.0,2.0,0.0,,0.0,True,False,False,False,False,True,44.0,False,False,False,False,False,False,True,False,False,True,False
False,21.0,False,0.0,5.0,3.0,0.0,,True,False,False,False,False,True,44.0,False,False,False,False,False,False,True,False,False,True,False
False,59.0,True,1018.0,0.0,209.0,0.0,0.0,False,False,False,False,False,True,61.0,False,False,False,False,False,True,False,False,False,True,False
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,45.0,False,False,False,False,False,False,True,False,False,True,False
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,53.0,False,False,False,False,False,False,True,False,True,False,False
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,47.0,False,False,False,False,False,False,True,False,False,True,False
False,19.0,False,17.0,0.0,784.0,0.0,2.0,True,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
False,2.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,14.0,False,False,True,False,False,False,False,False,False,True,True
False,32.0,False,247.0,4651.0,0.0,46.0,202.0,False,True,False,False,False,True,14.0,False,False,True,False,False,False,False,False,False,True,True
False,33.0,False,443.0,317.0,0.0,148.0,1260.0,False,True,False,False,False,True,14.0,False,False,True,False,False,False,False,False,False,True,False
False,25.0,False,0.0,0.0,251.0,0.0,552.0,True,False,False,False,False,True,72.0,False,False,False,False,False,True,False,False,True,False,False
True,29.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,73.0,False,False,False,False,False,True,False,False,True,False,True
False,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False,False,True,False,False,True,62.0,False,False,False,False,False,True,False,False,False,True,False
False,44.0,False,695.0,1.0,16.0,0.0,0.0,True,False,False,False,False,True,74.0,False,False,False,False,False,True,False,False,True,False,False
True,2.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,63.0,False,False,False,False,False,True,False,False,False,True,True
False,19.0,False,417.0,349.0,634.0,3.0,1057.0,False,False,True,False,False,True,63.0,False,False,False,False,False,True,False,False,False,True,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,63.0,False,False,False,False,False,True,False,False,False,True,True
True,18.0,False,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,48.0,False,False,False,False,False,False,True,False,False,True,True
True,38.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,10.0,False,True,False,False,False,False,False,False,False,True,True
True,5.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,57.0,False,False,False,False,False,False,True,False,True,False,False
False,31.0,False,121.0,0.0,0.0,274.0,907.0,True,False,False,False,True,False,76.0,False,False,False,False,False,True,False,False,True,False,False
True,30.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,21.0,False,False,False,False,True,False,False,False,False,True,False
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,59.0,False,False,False,False,False,False,True,False,True,False,True
False,27.0,False,434.0,0.0,1434.0,0.0,0.0,False,False,True,False,False,True,64.0,False,False,False,False,False,True,False,False,False,True,False
False,22.0,False,142.0,2876.0,202.0,3.0,0.0,False,False,True,False,False,True,12.0,False,False,False,True,False,False,False,False,True,False,True
True,36.0,False,520.0,0.0,1865.0,0.0,0.0,False,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
